sku,nombre,precio,stock,categoria,descripcion,imagenUrl
SKU-106452,Producto 106452,1064520.50,452,Ropa,Descripción del producto 106452,https://cdn.example.com/img/106452.jpg
SKU-106453,Producto 106453,1064530.50,453,Deportes,Descripción del producto 106453,https://cdn.example.com/img/106453.jpg
SKU-106454,Producto 106454,1064540.50,454.75,Juguetes,Descripción del producto 106454,https://cdn.example.com/img/106454.jpg
sku-106455,Producto 106455,1064550.50,455,Libros,Descripción del producto 106455,https://cdn.example.com/img/106455.jpg
,Producto 106456,1064560.50,456,Alimentos,Descripción del producto 106456,https://cdn.example.com/img/106456.jpg
SKU-106457,Producto 106457,-1064570.50,457,Belleza,Descripción del producto 106457,https://cdn.example.com/img/106457.jpg
SKU-106458,,1064580.50,458,Herramientas,Descripción del producto 106458,https://cdn.example.com/img/106458.jpg
SKU-106431,Producto 106459,1064590.50,459,Mascotas,Descripción del producto 106459,https://cdn.example.com/img/106459.jpg
SKU-106460,Producto 106460,1064600.50,460,Electrónica,Descripción del producto 106460,https://cdn.example.com/img/106460.jpg
SKU-106461,Producto 106461,1064610.50,461,Hogar,Descripción del producto 106461,https://cdn.example.com/img/106461.jpg
SKU-106462,Producto 106462,1064620.50,462,Ropa,Descripción del producto 106462,https://cdn.example.com/img/106462.jpg
,Producto 106463,1064630.50,463,Deportes,Descripción del producto 106463,https://cdn.example.com/img/106463.jpg
SKU-106464,Producto 106464,1064640.50,464,Juguetes,Descripción del producto 106464,https://cdn.example.com/img/106464.jpg
SKU-106465,Producto 106465,1064650.50,465,Libros,Descripción del producto 106465,https://cdn.example.com/img/106465.jpg
SKU-106466,Producto 106466,1064660.50,466,Alimentos,Descripción del producto 106466,https://cdn.example.com/img/106466.jpg
SKU-106467,Producto 106467,1064670.50,467,,Descripción del producto 106467,https://cdn.example.com/img/106467.jpg
SKU-106468,  Producto   106468   con   espacios  ,1064680.50,468,Herramientas,Descripción del producto 106468,https://cdn.example.com/img/106468.jpg
SKU-106469,,1064690.50,469,Mascotas,Descripción del producto 106469,https://cdn.example.com/img/106469.jpg
,Producto 106470,1064700.50,470,Electrónica,Descripción del producto 106470,https://cdn.example.com/img/106470.jpg
SKU-106471,Producto 106471,1064710.50,471.75,Hogar,Descripción del producto 106471,https://cdn.example.com/img/106471.jpg
SKU-106472,Producto 106472,1064720.50,472,Ropa,Descripción del producto 106472,https://cdn.example.com/img/106472.jpg
SKU-106473,Producto 106473,1064730.50,473,Deportes,Descripción del producto 106473,https://cdn.example.com/img/106473.jpg
SKU-106474,Producto 106474,1064740.50,474,Juguetes,Descripción del producto 106474,https://cdn.example.com/img/106474.jpg
SKU-106475,Producto 106475,1064750.50,475,Libros,Descripción del producto 106475,https://cdn.example.com/img/106475.jpg
SKU-106476,Producto 106476,1064760.50,-476,Alimentos,Descripción del producto 106476,https://cdn.example.com/img/106476.jpg
,Producto 106477,1064770.50,477,Belleza,Descripción del producto 106477,https://cdn.example.com/img/106477.jpg
SKU-106478,Producto 106478,1064780.50,478,Herramientas,Descripción del producto 106478,https://cdn.example.com/img/106478.jpg
SKU-106479,Producto 106479,1064790.50,479,Mascotas,Descripción del producto 106479,https://cdn.example.com/img/106479.jpg
SKU-106480,,1064800.50,480,Electrónica,Descripción del producto 106480,https://cdn.example.com/img/106480.jpg
SKU-106481,Producto 106481,1064810.50,481,Hogar,Descripción del producto 106481,https://cdn.example.com/img/106481.jpg
SKU-106482,Producto 106482,1064820.50,482,Ropa,Descripción del producto 106482,https://cdn.example.com/img/106482.jpg
SKU-106483,Producto 106483,-1064830.50,483,Deportes,Descripción del producto 106483,https://cdn.example.com/img/106483.jpg
,Producto 106484,1064840.50,484,Juguetes,Descripción del producto 106484,https://cdn.example.com/img/106484.jpg
SKU-106485,Producto 106485,no-es-un-numero,485,Libros,Descripción del producto 106485,https://cdn.example.com/img/106485.jpg
SKU-106486,Producto 106486,1064860.50,abc,Alimentos,Descripción del producto 106486,https://cdn.example.com/img/106486.jpg
SKU-106487,Producto 106487,1064870.50,487,Belleza,Descripción del producto 106487,https://cdn.example.com/img/106487.jpg
SKU-106488,Producto 106488,1064880.50,488.75,Herramientas,Descripción del producto 106488,https://cdn.example.com/img/106488.jpg
SKU-106489,Producto 106489,1064890.50,489,Mascotas,Descripción del producto 106489,https://cdn.example.com/img/106489.jpg
SKU-106490,Producto 106490,1064900.50,490,,Descripción del producto 106490,https://cdn.example.com/img/106490.jpg
,Producto 106491,1064910.50,491,Hogar,Descripción del producto 106491,https://cdn.example.com/img/106491.jpg
SKU-106492,Producto 106492,1064920.50,492,Ropa,Descripción del producto 106492,https://cdn.example.com/img/106492.jpg
SKU-106493,Producto 106493,1064930.50,493,Deportes,Descripción del producto 106493,https://cdn.example.com/img/106493.jpg
SKU-106494,Producto 106494,1064940.50,494,Juguetes,Descripción del producto 106494,https://cdn.example.com/img/106494.jpg
SKU-106495,Producto 106495,1064950.50,-495,Libros,Descripción del producto 106495,https://cdn.example.com/img/106495.jpg
SKU-106496,Producto 106496,-1064960.50,496,Alimentos,Descripción del producto 106496,https://cdn.example.com/img/106496.jpg
SKU-106497,Producto 106497,1064970.50,497,Belleza,Descripción del producto 106497,https://cdn.example.com/img/106497.jpg
,Producto 106498,1064980.50,498,Herramientas,Descripción del producto 106498,https://cdn.example.com/img/106498.jpg
SKU-106499,Producto 106499,1064990.50,499,Mascotas,Descripción del producto 106499,https://cdn.example.com/img/106499.jpg
SKU-106500,Producto 106500,1065000.50,0,Electrónica,Descripción del producto 106500,https://cdn.example.com/img/106500.jpg
SKU-106501,Producto 106501,1065010.50,1,Hogar,Descripción del producto 106501,https://cdn.example.com/img/106501.jpg
SKU-106502,,1065020.50,2,Ropa,Descripción del producto 106502,https://cdn.example.com/img/106502.jpg
SKU-106503,Producto 106503,1065030.50,3,Deportes,Descripción del producto 106503,https://cdn.example.com/img/106503.jpg
SKU-106504,Producto 106504,1065040.50,4,Juguetes,Descripción del producto 106504,https://cdn.example.com/img/106504.jpg
,Producto 106505,1065050.50,5,Libros,Descripción del producto 106505,https://cdn.example.com/img/106505.jpg
SKU-106506,Producto 106506,1065060.50,6,Alimentos,,https://cdn.example.com/img/106506.jpg
SKU-106507,Producto 106507,1065070.50,7,Belleza,Descripción del producto 106507,https://cdn.example.com/img/106507.jpg
SKU-106508,Producto 106508,1065080.50,8,Herramientas,Descripción del producto 106508,https://cdn.example.com/img/106508.jpg
SKU-106509,Producto 106509,-1065090.50,9,Mascotas,Descripción del producto 106509,https://cdn.example.com/img/106509.jpg
SKU-106510,Producto 106510,1065100.50,10,Electrónica,Descripción del producto 106510,https://cdn.example.com/img/106510.jpg
SKU-106511,  Producto   106511   con   espacios  ,1065110.50,11,Hogar,Descripción del producto 106511,https://cdn.example.com/img/106511.jpg
,Producto 106512,1065120.50,12,Ropa,Descripción del producto 106512,https://cdn.example.com/img/106512.jpg
SKU-106513,,1065130.50,13,Deportes,Descripción del producto 106513,https://cdn.example.com/img/106513.jpg
SKU-106514,Producto 106514,1065140.50,-14,Juguetes,Descripción del producto 106514,https://cdn.example.com/img/106514.jpg
SKU-106515,Producto 106515,1065150.50,15,Libros,Descripción del producto 106515,https://cdn.example.com/img/106515.jpg
SKU-106516,Producto 106516,no-es-un-numero,16,Alimentos,Descripción del producto 106516,https://cdn.example.com/img/106516.jpg
SKU-106489,Producto 106517,1065170.50,17,Belleza,Descripción del producto 106517,https://cdn.example.com/img/106517.jpg
SKU-106518,Producto 106518,1065180.50,18,Herramientas,Descripción del producto 106518,no-es-una-url
,Producto 106519,1065190.50,19,Mascotas,Descripción del producto 106519,https://cdn.example.com/img/106519.jpg
SKU-106520,Producto 106520,1065200.50,20,Electrónica,Descripción del producto 106520,https://cdn.example.com/img/106520.jpg
SKU-106521,Producto 106521,1065210.50,21,Hogar,Descripción del producto 106521,https://cdn.example.com/img/106521.jpg
SKU-106522,Producto 106522,-1065220.50,22,Ropa,Descripción del producto 106522,https://cdn.example.com/img/106522.jpg
SKU-106523,Producto 106523,1065230.50,abc,Deportes,Descripción del producto 106523,https://cdn.example.com/img/106523.jpg
SKU-106524,,1065240.50,24,Juguetes,Descripción del producto 106524,https://cdn.example.com/img/106524.jpg
SKU-106525,Producto 106525,1065250.50,25,Libros,Descripción del producto 106525,https://cdn.example.com/img/106525.jpg
,Producto 106526,1065260.50,26,Alimentos,Descripción del producto 106526,https://cdn.example.com/img/106526.jpg
SKU-106527,Producto 106527,1065270.50,27,Belleza,Descripción del producto 106527,https://cdn.example.com/img/106527.jpg
SKU-106528,Producto 106528,1065280.50,28,Herramientas,Descripción del producto 106528,https://cdn.example.com/img/106528.jpg
SKU-106529,Producto 106529,1065290.50,29,Mascotas,Descripción del producto 106529,https://cdn.example.com/img/106529.jpg
SKU-106530,Producto 106530,1065300.50,30,ELECTRÓNICA,Descripción del producto 106530,https://cdn.example.com/img/106530.jpg
SKU-106531,Producto 106531,1065310.50,31,Hogar,Descripción del producto 106531,https://cdn.example.com/img/106531.jpg
SKU-106532,Producto 106532,1065320.50,32,Ropa,Descripción del producto 106532,https://cdn.example.com/img/106532.jpg
,Producto 106533,1065330.50,33,Deportes,Descripción del producto 106533,https://cdn.example.com/img/106533.jpg
SKU-106534,Producto 106534,1065340.50,34,Juguetes,Descripción del producto 106534,https://cdn.example.com/img/106534.jpg
SKU-106535,,1065350.50,35,Libros,Descripción del producto 106535,https://cdn.example.com/img/106535.jpg
SKU-106536,Producto 106536,1065360.50,36,,Descripción del producto 106536,https://cdn.example.com/img/106536.jpg
SKU-106537,Producto 106537,1065370.50,37,Belleza,Descripción del producto 106537,https://cdn.example.com/img/106537.jpg
SKU-106538,Producto 106538,1065380.50,38,Herramientas,Descripción del producto 106538,https://cdn.example.com/img/106538.jpg
SKU-106539,Producto 106539,1065390.50,39.75,Mascotas,Descripción del producto 106539,https://cdn.example.com/img/106539.jpg
,Producto 106540,1065400.50,40,Electrónica,Descripción del producto 106540,https://cdn.example.com/img/106540.jpg
SKU-106541,Producto 106541,1065410.50,41,Hogar,Descripción del producto 106541,https://cdn.example.com/img/106541.jpg
SKU-106542,Producto 106542,1065420.50,42,Ropa,Descripción del producto 106542,https://cdn.example.com/img/106542.jpg
SKU-106543,Producto 106543,1065430.50,43,Deportes,Descripción del producto 106543,https://cdn.example.com/img/106543.jpg
SKU-106544,Producto 106544,1065440.50,44,Juguetes,Descripción del producto 106544,https://cdn.example.com/img/106544.jpg
SKU-106545,Producto 106545,1065450.50,45,Libros,Descripción del producto 106545,https://cdn.example.com/img/106545.jpg
SKU-106546,,1065460.50,46,Alimentos,Descripción del producto 106546,https://cdn.example.com/img/106546.jpg
,Producto 106547,1065470.50,47,Belleza,Descripción del producto 106547,https://cdn.example.com/img/106547.jpg
SKU-106548,Producto 106548,-1065480.50,48,Herramientas,Descripción del producto 106548,https://cdn.example.com/img/106548.jpg
sku-106549,Producto 106549,1065490.50,49,Mascotas,Descripción del producto 106549,https://cdn.example.com/img/106549.jpg
SKU-106550,Producto 106550,1065500.50,50,Electrónica,Descripción del producto 106550,https://cdn.example.com/img/106550.jpg
SKU-106551,Producto 106551,1065510.50,51,Hogar,Descripción del producto 106551,https://cdn.example.com/img/106551.jpg
SKU-106552,Producto 106552,1065520.50,-52,Ropa,Descripción del producto 106552,https://cdn.example.com/img/106552.jpg
SKU-106553,Producto 106553,1065530.50,53,Deportes,Descripción del producto 106553,https://cdn.example.com/img/106553.jpg
,Producto 106554,1065540.50,54,Juguetes,Descripción del producto 106554,https://cdn.example.com/img/106554.jpg
SKU-106555,Producto 106555,1065550.50,55,Libros,Descripción del producto 106555,https://cdn.example.com/img/106555.jpg
SKU-106556,Producto 106556,1065560.50,56.75,Alimentos,Descripción del producto 106556,https://cdn.example.com/img/106556.jpg
SKU-106557,,1065570.50,57,Belleza,Descripción del producto 106557,https://cdn.example.com/img/106557.jpg
SKU-106558,Producto 106558,1065580.50,58,Herramientas,Descripción del producto 106558,https://cdn.example.com/img/106558.jpg
SKU-106559,Producto 106559,1065590.50,59,,Descripción del producto 106559,https://cdn.example.com/img/106559.jpg
SKU-106560,Producto 106560,1065600.50,abc,Electrónica,Descripción del producto 106560,https://cdn.example.com/img/106560.jpg
,Producto 106561,1065610.50,61,Hogar,Descripción del producto 106561,https://cdn.example.com/img/106561.jpg
SKU-106562,Producto 106562,1065620.50,62,Ropa,Descripción del producto 106562,https://cdn.example.com/img/106562.jpg
SKU-106563,Producto 106563,1065630.50,63,Deportes,Descripción del producto 106563,https://cdn.example.com/img/106563.jpg
SKU-106564,Producto 106564,1065640.50,64,Juguetes,Descripción del producto 106564,https://cdn.example.com/img/106564.jpg
SKU-106565,Producto 106565,1065650.50,65,Libros,Descripción del producto 106565,https://cdn.example.com/img/106565.jpg
SKU-106566,Producto 106566,1065660.50,66,Alimentos,Descripción del producto 106566,https://cdn.example.com/img/106566.jpg
SKU-106567,Producto 106567,1065670.50,67,Belleza,,https://cdn.example.com/img/106567.jpg
,Producto 106568,1065680.50,68,Herramientas,Descripción del producto 106568,https://cdn.example.com/img/106568.jpg
SKU-106569,Producto 106569,1065690.50,69,Mascotas,Descripción del producto 106569,https://cdn.example.com/img/106569.jpg
SKU-106570,Producto 106570,1065700.50,70,Electrónica,Descripción del producto 106570,https://cdn.example.com/img/106570.jpg
SKU-106571,Producto 106571,1065710.50,-71,Hogar,Descripción del producto 106571,https://cdn.example.com/img/106571.jpg
SKU-106572,Producto 106572,1065720.50,72,Ropa,Descripción del producto 106572,https://cdn.example.com/img/106572.jpg
SKU-106573,Producto 106573,1065730.50,73.75,Deportes,Descripción del producto 106573,https://cdn.example.com/img/106573.jpg
SKU-106574,Producto 106574,-1065740.50,74,Juguetes,Descripción del producto 106574,https://cdn.example.com/img/106574.jpg
,Producto 106575,1065750.50,75,Libros,Descripción del producto 106575,https://cdn.example.com/img/106575.jpg
SKU-106576,Producto 106576,1065760.50,76,Alimentos,Descripción del producto 106576,https://cdn.example.com/img/106576.jpg
SKU-106577,Producto 106577,1065770.50,77,Belleza,Descripción del producto 106577,https://cdn.example.com/img/106577.jpg
SKU-106578,Producto 106578,no-es-un-numero,78,Herramientas,Descripción del producto 106578,https://cdn.example.com/img/106578.jpg
